10Verdeling,5Verdeling,Average Side,Average Side (per 1 cm),Average Side (per 2cm),Average Year,AverageSide5,Cities,Combined First Second Year,Country of Organisation,Country of Origin,Country2,Crossextended Format,DateOrigin (edmTimespanLabel),EID,EuropeanaLink (guid),First Fourdigits Year Number,ImagePreviewCleaned (edmPreview),Language,Materials,Organisation (Data Provider),Place Label,Provider Cleaned,RelatedConceptsCleaned (edmConceptPrefLabelLangAware),RelatedCOnceptsCleanedClusteredReconciledExtractedNoDuplicates (EdmConceptLabel),Rights,Second Four Digits Year Number,Short Description,Size Diameter,Size Diameter (per 1cm),Size Height,Size Height (per 1cm),Size Length,Size Length (per 1cm),Size Width,Size Width (per 1cm),Size(Extent),SizeDiameter2,SizeDiameter5,SizeHeight2,SizeHeight5,SizeLength2,SizeLength5,SizeWidth2,SizeWidth5,Subject,Timestamp Created,Timestamp Update,Title (title),TitleLongCleaned (dcTitleLangAware),Type,Year Cleaned,Year Of Origin (per 25),100Verdeling,50Verdeling,Hcopy,Latitude Average,Lcopy,Longitude Average,Size Diameter COPY,Size Height COPY,Size Length COPY,Size Width COPY,Wcopy
,,0,0,0,0,0,Krajan Browary Kujawsko-Pomorskie,-,Poland,Poland,Krajan Browary Kujawsko-Pomorskie,,,/628/Pb_100946,https://www.europeana.eu/item/628/Pb_100946?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.pictures-bank.eu%2Fpokazobrazek2.php%3Ffileno%3D100946&type=IMAGE,"pl, pol",Töpferei,The International Center for Information Management Systems and Services,"  Kujawsko-Pomorskie,   Włocławek,   Влоцлавек,   Vloclaveka,   Βουοτσουάβεκ",MUSEU,Töpferei,Töpferei,CC BY 4.0,,"Ceramic teapot on display in the shop at  Chopina 57 Street in Włocławek, offering, among others, traditional Wloclawek faience.Hand-decorated ceramics according to original, recognizable designs by artists from Włocławek was especially popular in Poland in the 1970s. The faience factory in Włocławek was opened in 1873. It mainly produced kitchen utensils. At that time, the first attempts to decorate products with multi-colored floral motifs were introduced.After the Second World War, the factory renewed the production of hand-made and painted fine tin-glazed pottery, which became extremely fashionable in the seventies. The artists employed there created original designs. At that time, series in cobalt, brown and purple were created. This production was closed in 1990.After years of break, the new owners, Ewa and Jerzy Szanowski, started this activity in 2002, returning to the traditional production and manual painting of faience products, introducing new forms and decorative motifs. In 2021, after the collapse caused by the lockdowns related to the COVID-19 pandemic, they decided to shut down. In June 2021, the company was taken over by the new owner, Tyberiusz Rajs, who decided to maintain the tradition and develop the production of Wloclawek faience. In July 2021, production was resumed.The style of hand-made and decorated faience products is also continued by local craftsmen.', 'Imbryk z fajansu włocławskiego w ciemnej kolorystyce. Fajans  włocławski, ręcznie wytwarzany i zdobiony ręcznie według autorskich projektów artystów plastyków. Rozpoznawalna ceramika włocławska, szczególnie popularna w Polsce w latach 1970-tych. Ceramika z wystawy w sklepie firmowym Fabryki Fajansu przy ul. Chopina 57 we Włocławku. Fabryka fajansu we Włocławku została otwarta w 1873 r. Produkowano w niej głównie naczynia kuchenne. Wprowadzono wówczas pierwsze próby zdobienia produktów wielobarwnymi motywami kwiatowymi.Po drugiej wojnie światowej fabryka wznowiła produkcję ręcznie wytwarzanego i malowanego fajansu, który stał się nadzwyczaj modny w latach siedemdziesiątych. Zatrudnieni tam artyści plastycy tworzyli autorskie wzory. Powstawały wówczas serie kobaltowe, brązowe, zielone, a później też w purpurze. W roku 1990 fabrykę zamknięto. Podjęli tę działalność w 2002 r. nowi, prywatni właściciele Ewa i Jerzy Szanowscy, wracając do tradycyjnego wyrabiania oraz ręcznego malowania wyrobów fajansowych. Wprowadzono wtedy także nowe formy i motywy dekoracyjne. W roku 2021, po zapaści spowodowanej lockdownami związanymi z pandemią COVID-19 właściciele postanowili zakończyć działalność. W czerwcu 2021 firmę przejął nowy właściciel Tyberiusz Rajs, który zdecydował się utrzymać tradycję i rozwinąć produkcję włocławskich fajansów co nastąpiło w lipcu 2021.",,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"http://www.wikidata.org/entity/Q877729, http://www.wikidata.org/entity/Q11642, http://data.europeana.eu/concept/199",21/08/2023 00:00:00,21/08/2023 00:00:00,Ceramic teapot,"Ceramic teapot, Fajans włocławski","http://www.wikidata.org/entity/Q245005, http://www.wikidata.org/entity/Q851782",No date available,,-693961,-693961,0,"52,7621775",0,"18,9152075",0,0,0,0,0
,,0,0,0,0,0,Maramureș,-,Romania,Romania,Maramureș,no match,,/952/Culturalia_96b96296_f6c3_4071_b808_df4c45be28a2,https://www.europeana.eu/item/952/Culturalia_96b96296_f6c3_4071_b808_df4c45be28a2?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fresource.culturalia.ro%2Fpublic%2F2000%2F01%2F01%2F_MM-MM_2019_12%2520Decembrie%25202019_Nicoleta%2520Nemes_DOCPATv492%2FImagini%2FCCB8ADB3F39A4750AF69AC7933421F6D.tif&type=IMAGE,N/A,negative,MaramureÃˆâ„¢ Village Museum,"  Maramureș,   Romania,   Rumänien,   Roemenië,   Румыния,   罗马尼亚,   روماه اَ,   Sathmar und Maramureș,   Марамуреш,   Rumunsko,   Maramureš (pokrajina),   Marmaatia,   Máramaros,   Ρουμανία,   Μαραμούρες,   Rumunia,   Marmarosz","National Heritage Institute, Bucharest","Negativ (Fotografie), Negativfilm, Negativfilm, Негатив, Negatiivi, Negativo, Негатив, Negatyvas, negatives (photographs), Negative, Negatīvs, Pellicola per negativi, negativi (fotografie), Film négatif, négatifs, Negativo, negativos, Fotonegatiiv, Negativ, Negativ, Claonchló, Negatyw, Negatief, negatieven, Negatiu",negative,CC BY-SA 4.0,,"Tehnica: developare prin proces reversibil; Culoarea: color', 'Treieratul grâului cu batoza. Până în urmă cu câțiva ani, în satele din Maramureș treieratul grâului se făcea cu batoza. Batoza a fost adusă cu un tractor la locul unde urmează să se treiere grâul. După ce grâul era uscat era dus cu carele trase de boi în locul stabilit. Imaginea prezintă un grup de țărani care treieră grâul. Doi bărbați stau sus pe batoză. Alți doi bărbați, ajutându-se de o furcă, încarcă cu snopi de grâu, luați din carul de lemn, coșul batozei. Un alt bărbat stă în căruța trasă de cai pe snopii de grâu, iar o femeie care stă lângă căruță, descarcă snopii cu furca. ia ”pleava” (paie rupte, buruieni, învelișul bobului de grâu) rezultată după treierare. Cu ajutorul batozei, snopii de grâu „bătuți” pentru a scoate boabele de grâu. Câteva tinere țin sacii pentru a fi umpluți cu boabele de grâu.",,0,,0,,0,,0,no match,0,0,0,0,0,0,0,0,"diapozitiv color, batoză, grâu, Maramureș",06/06/2023 00:00:00,06/06/2023 00:00:00,Treieratul grâului cu batoza,Treieratul grâului cu batoza,"http://data.europeana.eu/concept/1665, http://vocab.getty.edu/aat/300127173, Pozitiv pe celuloid, Clișeu",No date available,,-693961,-693961,0,"46,975",0,"24,325",0,0,0,0,0
,,0,0,0,0,0,Romania,,,No Info,Romania,,,,,,,,photographic plate,,,,,photographic plate,No Data,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,-693961,-693961,0,,0,,0,0,0,0,0
,,0,0,0,0,0,,,,No Info,,,,,,,,,,,,,,glass plate negative,No Data,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,-693961,-693961,0,,0,,0,0,0,0,0
,,0,0,0,0,0,Maramureș,-,Romania,Romania,Maramureș,no match,,/952/Culturalia_e201128c_3e74_4856_924a_6a9e5a996cc6,https://www.europeana.eu/item/952/Culturalia_e201128c_3e74_4856_924a_6a9e5a996cc6?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fresource.culturalia.ro%2Fpublic%2F2000%2F01%2F01%2F_MM-MM_2019_10%2520Octombrie%25202019_Nicoleta%2520Nemes_DOCPATv492%2FImagini%2F12F1F0CC24764C1CBB8961E6ED83645C.tif&type=IMAGE,N/A,negative,MaramureÃˆâ„¢ Village Museum,"  Maramureș,   Romania,   Rumänien,   Roemenië,   Румыния,   罗马尼亚,   روماه اَ,   Sathmar und Maramureș,   Марамуреш,   Rumunsko,   Maramureš (pokrajina),   Marmaatia,   Máramaros,   Ρουμανία,   Μαραμούρες,   Rumunia,   Marmarosz","National Heritage Institute, Bucharest",Negativ (Fotografie),negative,CC BY-SA 4.0,,"Tehnica: fotografiere, developare, fixare; Culoarea: alb-negru', 'Treieratul grâului cu batoza. Până în urmă cu câțiva ani, în satele din Maramureș treieratul grâului se făcea cu batoza. Batoza era dusă la locul unde urma să se treiere grâul. După ce grâul era uscat era dus cu carele trase de boi în locul stabilit. Imaginea prezintă un grup de țărani care treieră grâul. Un bărbat și o femeie stau sus pe batoză. O femeie, ajutându-se de o furcă, încarcă cu snopi de grâu, luați din carul de lemn, coșul batozei. Un bărbat ia ”pleava” (paie rupte, buruieni, învelișul bobului de grâu) rezultată după treierare. Cu ajutorul batozei, snopii de grâu „bătuți” pentru a scoate boabele de grâu.', 'Cercetări întreprinse în satele maramureșene privind muncile agricole specifice",,0,,0,,0,,0,no match,0,0,0,0,0,0,0,0,"batoză, treierat, Maramureș, grâu, femeie, bărbat, snopi, pleavă, boabe de grâu",06/06/2023 00:00:00,06/06/2023 00:00:00,Treieratul grâului cu batoza,Treieratul grâului cu batoza,"http://data.europeana.eu/concept/1665, http://vocab.getty.edu/aat/300127173, Negativ pe celuloid, Clișeu",No date available,,-693961,-693961,0,"46,975",0,"24,325",0,0,0,0,0
01/01/1700,01/01/1700,"11,5",12,12,1701,10,China,1701-,Belgium,China,China,polychromé; cuit[céramique],1701,/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11045761,https://www.europeana.eu/item/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11045761?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1701,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbalat.kikirpa.be%2Fimage%2FB234126%2Fsmall&type=IMAGE,N/A,porcelain,Royal Institute for Cultural Heritage,"  Kina,   ""Peoples Republic of China"",   Volksrepubliek China,   Китай,   Kinijos Liaudies Respublika,   Narodna Republika Kina,   République populaire de Chine,   Čína,   Ljudska republika Kitajska,   Daon-Phoblacht na Síne,   República Popular de la Xina,   Repubblika tal-Poplu taċ-Ċina,   Λαϊκή Δημοκρατία της Κίνας,   Txinako Herri Errepublika,   Chińska Republika Ludowa,   Republica Populară Chineză",PHOTOCONSORTIUM,"Porzellan, Blume, Teekanne, Genre der Fotografie, Posliini, Valokuvaustyyli, Фарфор, Жанр фотографии, Porcelana, Género fotográfico, porcelana (material), Порцелан, Porcelianas, Porcelāns, Porculan, Genre photographique, porcelaine (matériau), Porcelaine, Fleur, théière, Fotográfia jellege, Porcelán, Porcelán, Porcelan, Seánra grianghrafadóireachta, Poirceallán, Gènere fotogràfic, Porcellana, Fotografigenre, Porslin, Blomma, Πορσελάνη, Είδος φωτογραφίας, Άνθος, Photography genre, Porcelain, Flower, porcelain (material), teapots, Porcellana, Fiore, Generi fotografici, Porcelana, porcelana, Género fotográfico, teteras, Portselan, Fotografický žánr, Porcelán, Genero fotografiko, Portzelana, Porcelana, Gatunek fotograficzny, Fotografisk genre, Porcelæn, Porțelan, Gen fotografic, Fotografiegenre, porselein (materiaal), Porselein, Bloem, theepotten",porcelain,CC BY-SA 4.0,,"Inst./Coll.: Musées Royaux des Beaux-Arts de Belgique (Bruxelles)', 'fleur', 'coq  (http://vocab.getty.edu/aat/300380127)', 'Théière, décor de coq et fleurs, famille rose.', 'flower', 'Teapot, rooster decoration and flowers, pink family.",,0,11.5,12,,0,,0,hauteur: 11.5 cm; height: 11.5 cm,0,0,12,10,0,0,0,0,"http://data.europeana.eu/concept/2352, flower, rooster, fleur, coq",29/07/2021 00:00:00,29/07/2021 00:00:00,théière,"teapot, théière","http://vocab.getty.edu/aat/300043022, http://data.europeana.eu/concept/1683, Photography, théière, Extrême-Orient - Chine - Céramique",1701,01/01/1700,-73048,-73048,"11,5","35,4223615",0,"104,22597",0,"11,5",0,0,0
,,0,0,0,0,0,,,,No Info,,,,,,,,,teapot,,,,,flower,No Data,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,-693961,-693961,0,,0,,0,0,0,0,0
,,0,0,0,0,0,,,,No Info,,,,,,,,,flower,,,,,Flower Dmel_CG6151,No Data,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,-693961,-693961,0,,0,,0,0,0,0,0
,,0,0,0,0,0,,,,No Info,,,,,,,,,Flower Dmel_CG6151,,,,,flour,No Data,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,-693961,-693961,0,,0,,0,0,0,0,0
,,,,,,,,,,No Info,,,,,,,,,flour,,,,,,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/1700,01/01/1700,0,0,0,1701,0,China,1701-,Belgium,China,China,no match,1701,/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11045762,https://www.europeana.eu/item/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11045762?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1701,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbalat.kikirpa.be%2Fimage%2FB234126%2Fsmall&type=IMAGE,N/A,porcelain,Royal Institute for Cultural Heritage,"  Kina,   ""Peoples Republic of China"",   Volksrepubliek China,   Китай,   Kinijos Liaudies Respublika,   Narodna Republika Kina,   République populaire de Chine,   Čína,   Ljudska republika Kitajska,   Daon-Phoblacht na Síne,   República Popular de la Xina,   Repubblika tal-Poplu taċ-Ċina,   Λαϊκή Δημοκρατία της Κίνας,   Txinako Herri Errepublika,   Chińska Republika Ludowa,   Republica Populară Chineză",PHOTOCONSORTIUM,"Porzellan, Blume, Genre der Fotografie, Posliini, Valokuvaustyyli, Фарфор, Жанр фотографии, Porcelana, Género fotográfico, porcelana (material), Порцелан, Porcelianas, Porcelāns, Porculan, Genre photographique, porcelaine (matériau), Porcelaine, Fleur, plat, Fotográfia jellege, Porcelán, Porcelán, Porcelan, Seánra grianghrafadóireachta, Poirceallán, Gènere fotogràfic, Porcellana, Fotografigenre, Porslin, Blomma, Πορσελάνη, Είδος φωτογραφίας, Άνθος, Photography genre, Porcelain, Flower, porcelain (material), platters (carrying dishes), Porcellana, Fiore, Generi fotografici, Porcelana, porcelana, Género fotográfico, azafates (fuentes para servir), Portselan, Fotografický žánr, Porcelán, Genero fotografiko, Portzelana, Porcelana, Gatunek fotograficzny, Fotografisk genre, Porcelæn, Porțelan, Gen fotografic, Fotografiegenre, schotels, porselein (materiaal), Porselein, Bloem",porcelain,CC BY-SA 4.0,,"Inst./Coll.: Musées Royaux des Beaux-Arts de Belgique (Bruxelles)', 'fleur', 'faisan', ""Plat (d'une théière), décor de faisan et fleurs, famille rose."", 'flower', 'pheasant",,0,,0,,0,,0,no match,0,0,0,0,0,0,0,0,"http://data.europeana.eu/concept/2352, flower, pheasant, fleur, faisan",29/07/2021 00:00:00,29/07/2021 00:00:00,plat,"base, plat","http://vocab.getty.edu/aat/300043053, http://data.europeana.eu/concept/1683, Photography, plat, Extrême-Orient - Chine - Céramique",1701,01/01/1700,-73048,-73048,0,"35,4223615",0,"104,22597",0,0,0,0,0
,,0,0,0,0,0,,,,No Info,,,,,,,,,flower,,,,,silver,No Data,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,-693961,-693961,0,,0,,0,0,0,0,0
,,0,0,0,0,0,,,,No Info,,,,,,,,,silver,,,,,makaroni schotel,No Data,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,-693961,-693961,0,,0,,0,0,0,0,0
,,,,,,,,,,No Info,,,,,,,,,Flower Dmel_CG6151,,,,,,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,No Info,,,,,,,,,makaroni schotel,,,,,,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,No Info,,,,,,,,,flour,,,,,,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/1710,01/01/1710,"18,5",19,18,1711,20,China,1711-,Belgium,China,China,polychromé; cuit[céramique],1711,/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11045764,https://www.europeana.eu/item/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11045764?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1711,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbalat.kikirpa.be%2Fimage%2FB234122%2Fsmall&type=IMAGE,N/A,porcelain,Royal Institute for Cultural Heritage,"  Kina,   ""Peoples Republic of China"",   Volksrepubliek China,   Китай,   Kinijos Liaudies Respublika,   Narodna Republika Kina,   République populaire de Chine,   Čína,   Ljudska republika Kitajska,   Daon-Phoblacht na Síne,   República Popular de la Xina,   Repubblika tal-Poplu taċ-Ċina,   Λαϊκή Δημοκρατία της Κίνας,   Txinako Herri Errepublika,   Chińska Republika Ludowa,   Republica Populară Chineză",PHOTOCONSORTIUM,"Porzellan, Genre der Fotografie, Posliini, Valokuvaustyyli, Porculan, Genre photographique, porcelaine (matériau), Porcelaine, Fleur, théière, Fotográfia jellege, Porcelán, zh-latn-wadegile: ""chien lung"", Porcelán, Porcelan, Seánra grianghrafadóireachta, Poirceallán, Gènere fotogràfic, Porcellana, Fotografigenre, Porslin, Blomma, zh-hant: 乾隆, Πορσελάνη, Είδος φωτογραφίας, Άνθος, Photography genre, Porcelain, Flower, porcelain (material), Qianlong (Chinese dynastic style), teapots, zh-latn-pinyin-x-hanyu: qián lóng, Porcellana, Fiore, Generi fotografici, Porcelana, Qianlong, porcelana, Género fotográfico, teteras, Portselan, Fotografický žánr, Porcelán, Genero fotografiko, Portzelana, zh-latn-pinyin-x-notone: qian long, Porcelana, Gatunek fotograficzny, Fotografisk genre, Porcelæn, Porțelan, Gen fotografic, Fotografiegenre, Qianlong, porselein (materiaal), Porselein, Bloem, theepotten",porcelain,CC BY-SA 4.0,,"Inst./Coll.: Musées Royaux des Beaux-Arts de Belgique (Bruxelles)', 'fleur', 'Famille rose.', 'flower",,0,18.5,19,,0,,0,hauteur: 18.5 cm,0,0,18,20,0,0,0,0,"http://data.europeana.eu/concept/2352, flower, fleur",29/07/2021 00:00:00,29/07/2021 00:00:00,théière,"teapot, théière","http://vocab.getty.edu/aat/300043022, http://data.europeana.eu/concept/1683, Photography, théière, Extrême-Orient - Chine - Céramique",1711,01/01/1700,-73048,-73048,"18,5","35,4223615",0,"104,22597",0,"18,5",0,0,0
,,,,,,,,,,No Info,,,,,,,,,flower,,,,,,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,No Info,,,,,,,,,Flower Dmel_CG6151,,,,,,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,No Info,,,,,,,,,teapot,,,,,,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,No Info,,,,,,,,,flour,,,,,,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/1710,01/01/1710,10,10,10,1711,10,China,1711-,Belgium,China,China,enameling technique; technique d'émaillage; cuit[céramique],1711,/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11048916,https://www.europeana.eu/item/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11048916?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1711,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbalat.kikirpa.be%2Fimage%2FA142353%2Fsmall&type=IMAGE,N/A,porcelain,Royal Institute for Cultural Heritage,"  Kina,   ""Peoples Republic of China"",   Volksrepubliek China,   Китай,   Kinijos Liaudies Respublika,   Narodna Republika Kina,   République populaire de Chine,   Čína,   Ljudska republika Kitajska,   Daon-Phoblacht na Síne,   República Popular de la Xina,   Repubblika tal-Poplu taċ-Ċina,   Λαϊκή Δημοκρατία της Κίνας,   Txinako Herri Errepublika,   Chińska Republika Ludowa,   Republica Populară Chineză",PHOTOCONSORTIUM,Porzellan,porcelain,CC BY-SA 4.0,,"flower', 'branch', 'Inst./Coll.: Musées Royaux des Beaux-Arts de Belgique (Bruxelles)  / Inv.: 9077', 'fleur', 'branche', 'hauteur couvercle compris : 10 cm",,0,10,10,,0,,0,hauteur: 10 cm,0,0,10,10,0,0,0,0,"http://data.europeana.eu/concept/2352, flower, branch, fleur, branche",29/07/2021 00:00:00,29/07/2021 00:00:00,teapot,"teapot, théière","http://data.europeana.eu/concept/1683, http://vocab.getty.edu/aat/300043022, Photography, théière, Extrême-Orient - Chine - Céramique",1711,01/01/1700,-73048,-73048,10,"35,4223615",0,"104,22597",0,10,0,0,0
01/01/1710,01/01/1710,9,9,10,1711,10,China,1711-,Belgium,China,China,enameling technique; technique d'émaillage; cuit[céramique],1711,/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11048917,https://www.europeana.eu/item/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11048917?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1711,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbalat.kikirpa.be%2Fimage%2FA142354%2Fsmall&type=IMAGE,N/A,porcelain,Royal Institute for Cultural Heritage,"  Kina,   ""Peoples Republic of China"",   Volksrepubliek China,   Китай,   Kinijos Liaudies Respublika,   Narodna Republika Kina,   République populaire de Chine,   Čína,   Ljudska republika Kitajska,   Daon-Phoblacht na Síne,   República Popular de la Xina,   Repubblika tal-Poplu taċ-Ċina,   Λαϊκή Δημοκρατία της Κίνας,   Txinako Herri Errepublika,   Chińska Republika Ludowa,   Republica Populară Chineză",PHOTOCONSORTIUM,"Porzellan, Teekanne, Genre der Fotografie, Posliini, Valokuvaustyyli, Фарфор, Жанр фотографии, Porcelana, Género fotográfico, porcelana (material), Порцелан, Porcelianas, Porcelāns, Porculan, Genre photographique, porcelaine (matériau), Porcelaine, théière, Fotográfia jellege, Porcelán, zh-latn-wadegile: ""chien lung"", Porcelán, Porcelan, Seánra grianghrafadóireachta, Poirceallán, Gènere fotogràfic, Porcellana, Fotografigenre, Porslin, zh-hant: 乾隆, Πορσελάνη, Είδος φωτογραφίας, Photography genre, Porcelain, porcelain (material), Qianlong (Chinese dynastic style), teapots, zh-latn-pinyin-x-hanyu: qián lóng, Porcellana, Generi fotografici, Porcelana, Qianlong, porcelana, Género fotográfico, teteras, Portselan, Fotografický žánr, Porcelán, Genero fotografiko, Portzelana, zh-latn-pinyin-x-notone: qian long, Porcelana, Gatunek fotograficzny, Fotografisk genre, Porcelæn, Porțelan, Gen fotografic, Fotografiegenre, Qianlong, porselein (materiaal), Porselein, theepotten",porcelain,CC BY-SA 4.0,,"Inst./Coll.: Musées Royaux des Beaux-Arts de Belgique (Bruxelles)  / Inv.: 9078', 'rose', 'branche', 'hauteur couvercle compris : 9 cm', 'pink', 'branch",,0,9,9,,0,,0,hauteur: 9 cm,0,0,10,10,0,0,0,0,"pink, branch, rose, branche",29/07/2021 00:00:00,29/07/2021 00:00:00,théière,"teapot, théière","http://vocab.getty.edu/aat/300043022, http://data.europeana.eu/concept/1683, Photography, théière, Extrême-Orient - Chine - Céramique",1711,01/01/1700,-73048,-73048,9,"35,4223615",0,"104,22597",0,9,0,0,0
,,,,,,,,,,No Info,,,,,,,,,teapot,,,,,,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/1700,01/01/1700,12,12,12,1701,10,China,1701-,Belgium,China,China,golden; polychromé; doré; cuit[céramique],1701,/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11055481,https://www.europeana.eu/item/376/photography_ProvidedCHO_Royal_Institute_for_Cultural_Heritage__KIK_IRPA___Brussels__Belgium__KIK_IRPA_n__11055481?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,1701,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbalat.kikirpa.be%2Fimage%2FA120439%2Fsmall&type=IMAGE,N/A,ceramic,Royal Institute for Cultural Heritage,"  Kina,   ""Peoples Republic of China"",   Volksrepubliek China,   Китай,   Kinijos Liaudies Respublika,   Narodna Republika Kina,   République populaire de Chine,   Čína,   Ljudska republika Kitajska,   Daon-Phoblacht na Síne,   República Popular de la Xina,   Repubblika tal-Poplu taċ-Ċina,   Λαϊκή Δημοκρατία της Κίνας,   Txinako Herri Errepublika,   Chińska Republika Ludowa,   Republica Populară Chineză",PHOTOCONSORTIUM,"Keramik, Blume, Teekanne, Genre der Fotografie, Valokuvaustyyli, Keraami, Жанр фотографии, Керамика, Género fotográfico, Cerâmica, Керамика, Keramika, Keramika, Keramika, Genre photographique, Fleur, théière, Céramique, Fotográfia jellege, Kerámia, Keramika, Keramika, Ceirmeacht, Seánra grianghrafadóireachta, Gènere fotogràfic, Ceràmica, Fotografigenre, Keramik, Blomma, Κεραμική, Είδος φωτογραφίας, Άνθος, Flower, Ceramic, teapots, Fiore, Generi fotografici, Ceramica, Género fotográfico, Cerámica, teteras, Keraamika, Fotografický žánr, Keramika, Genero fotografiko, Zeramika, Ceramika, Gatunek fotograficzny, Fotografisk genre, Keramik, Ceramică, Gen fotografic, Fotografiegenre, Bloem, Keramiek, theepotten",ceramic,CC BY-SA 4.0,,"flower', 'Decoration of red flowers, blue, gold, peacocks.', ""Inst./Coll.: Musées Royaux d'Art et d'Histoire (Bruxelles)  / Inv.: 4725"", 'paon  (http://vocab.getty.edu/aat/300250082)', 'fleur', 'Décor de fleurs rouges, bleues, or, paons.",13,13,12,12,,0,,0,diamètre: 13 cm  hauteur: 12 cm,14,15,12,10,0,0,0,0,"http://data.europeana.eu/concept/2352, peacock, flower, paon, fleur",29/07/2021 00:00:00,29/07/2021 00:00:00,Théière et sa soucoupe,Théière et sa soucoupe,"http://data.europeana.eu/concept/1683, http://vocab.getty.edu/aat/300043022, Photography, théière, soucoupeobjet, Extrême-Orient - Chine - Céramique",1701,01/01/1700,-73048,-73048,12,"35,4223615",0,"104,22597",13,12,0,0,0
